Time,Label (common/hard fault),Label (common/soft fault),Label (common/controller fault),Label (common/hard and soft),Label (common/all),Label (advanced/hard fault),Label (advanced/soft fault),Label (advanced/controller fault),T101,T102,T104,T106,T108,T110,T112,T114,T116,PDIC101,PDIC102,PIC101,TV101,TH101_SetPoint,TH101_Temperature,TH102_SetPoint,TH102_Temperature,TH103_SetPoint,TH103_Temperature,A104,M104,A101,M101,A103,M107,M106,A106,A107,M103,F101,F102,F103,F104,AV101,AV104,AV105,AV106,AV107,AV108,AV109,FI101_Pulses,TH101_Start,TH101_Status,TH102_Start,TH102_Status,TH103_Start,TH103_Status,T_ERROR_0_C1,T201,T202,T204,T206,T208,T210,T212,PDIC201,PDIC202,PIC201,TV201,TH201_SetPoint,TH201_Temperature,TH202_SetPoint,TH202_Temperature,TH203_SetPoint,TH203_Temperature,A203,M203,AV201,AV203,AV205,AV207,AV208,FI201_Pulses,TH201_Start,TH201_Status,TH202_Start,TH202_Status,TH203_Start,TH203_Status,T_ERROR_0_C2
16:52:00,0,0,0,0,0,0,0,0,100.61,100.9,100.41,100.2,100.11,100.75,101.29,92.25,90.32,0.751333,0.475333,982.035339,0,135,135,0,15.3,125,96.5,1.703,0,65.099998,4.029133,8.25,0.306374,-0.376931,11.37,15.338,4.883195,2.601212,2.906364,2.543454,4.169193, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.84,119.32,117.4,119.74,116.99,109.02,119.17,0.353333,0.459,981.725952,0,150,150,0,32.099998,0,18.299999,0.082,0.035151, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:52:30,0,0,0,0,0,0,0,0,100.62,100.92,100.45,100.13,99.84,100.71,100.81,92.21,92.54,0.624667,0.45,982.205139,0,135,135,0,15.3,125,96.5,1.703,0.007338,65.099998,4.029133,8.29,0.298859,-0.504311,11.369,15.342,4.856848,2.601,2.907735,2.542161,4.197479, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.3,117.41,119.76,116.98,109.02,119.16,0.396333,0.452667,981.685791,0,150,150,0,32,0,18.299999,0.082,0.027129, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:53:00,0,0,0,0,0,0,0,0,100.59,100.91,100.42,100.27,100.09,100.7,101.26,92.24,93.17,0.698333,0.540667,982.205139,0,135,135,0,15.3,125,96.5,1.704,0,65.099998,3.941419,8.33,0.297442,-0.61816,11.363,15.344,4.730723,2.602685,2.904456,2.541843,4.300063, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.78,119.3,117.41,119.76,116.98,109.02,119.17,0.442333,0.455667,981.725952,0,150,150,0,32,0,18.299999,0.084,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:53:30,0,0,0,0,0,0,0,0,100.54,100.91,100.44,100.41,100,100.68,101.09,92.23,93.32,0.675333,0.495,982.205139,0,135,135,0,15.3,125,96.5,1.704,0.007339,65.099998,3.941419,8.36,0.292356,-0.616783,11,15.347,7.745817,2.601728,2.905322,2.54181,4.226009, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.3,117.41,119.75,116.98,109.02,119.16,0.357667,0.478333,981.685791,0,150,150,0,32,0,18.299999,0.084,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:54:00,0,0,0,0,0,0,0,0,100.58,100.9,100.42,100.26,100.05,100.67,101.14,92.22,93.26,0.684,0.505667,981.86554,0,135,134.899994,0,15.3,125,96.599998,1.704,0.020563,64.949997,3.91328,8.4,0.304222,-3.714133,11.363,15.35,4.73797,2.601461,2.906136,2.542353,4.197341, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.3,117.41,119.75,116.97,109.02,119.15,0.348,0.485667,981.725952,0,150,149.899994,0,32,0,18.299999,0.084,0.066174, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:54:30,0,0,0,0,0,0,0,0,100.63,100.9,100.39,100.23,99.86,100.66,100.52,92.21,93.21,0.806333,0.471667,981.35614,0,135,134.899994,0,15.3,125,96.599998,1.704,0.025809,64.949997,3.91328,8.44,0.310981,0.587197,11.37,15.352,4.639895,2.602174,2.905865,2.541466,4.196272, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.77,119.31,117.41,119.77,116.98,109.02,119.17,0.347,0.454333,981.685791,0,150,149.899994,0,32,0,18.299999,0.084,0.073367, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:55:00,0,0,0,0,0,0,0,0,100.67,100.91,100.42,100.27,99.98,100.68,101.21,92.21,92.16,0.517,0.495333,982.544739,0,135,134.899994,0,15.2,125,96.599998,1.704,0.027277,64.849998,3.815717,8.47,0.311443,-0.185385,11.358,15.356,169.789251,2.60178,2.907343,2.538738,4.302595, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.3,117.39,119.73,116.96,109.01,119.16,0.31,0.471333,981.725952,0,150,150,0,32,0,18.4,0.084,0.066196, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:55:30,0,0,0,0,0,0,0,0,100.62,100.93,100.45,100.36,99.55,100.69,101.02,92.25,92.84,0.655,0.461667,982.289978,0,135,134.899994,0,15.2,125,96.699997,1.704,0.020563,64.849998,3.815717,8.51,0.323041,-0.189796,11.358,15.356,4.510568,2.601692,2.905063,2.538911,4.221381, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.73,119.32,117.39,119.74,116.97,109.01,119.17,0.372667,0.455667,981.725952,0,150,149.899994,0,32.099998,0,18.4,0.084,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:56:00,0,0,0,0,0,0,0,0,100.59,100.91,100.44,100.3,99.67,100.64,101.04,92.23,92.56,0.554,0.534333,982.7995,0,135,135,0,15.2,125,96.699997,1.704,0.007339,64.800003,3.775799,8.54,0.322711,-0.155463,11.358,15.356,4.319992,2.60171,2.908521,2.538873,4.265047, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.78,119.18,117.41,119.7,116.98,109.01,119.16,0.305333,0.46,981.685791,0,150,149.899994,0,32,0,18.4,0.084,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:56:30,0,0,0,0,0,0,0,0,100.59,100.9,100.43,100.24,100.01,100.72,101.28,92.25,91.54,0.633667,0.477,981.950378,0,135,135,0,15.2,125,96.699997,1.704,0,64.800003,3.775799,8.58,0.262433,-0.131101,11.346,15.356,4.319995,2.602311,2.90567,2.54066,4.256606, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.3,117.41,119.75,116.97,109.02,119.17,0.409,0.453,981.725952,0,150,149.899994,0,31.9,0,18.4,0.084,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:57:00,0,0,0,0,0,0,0,0,100.53,100.9,100.42,100.19,99.95,100.68,101.02,92.23,93.2,0.605667,0.486667,981.950378,0,135,134.899994,0,15.2,125,96.699997,1.705,0,64.75,3.911638,8.61,0.17946,-0.379291,11.341,15.365,4.320017,2.602114,2.903663,2.540045,4.222321, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.32,117.4,119.73,116.96,109,119.15,0.467333,0.454,981.725952,0,150,150,0,31.9,0,18.4,0.084,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:57:30,0,0,0,0,0,0,0,0,100.58,100.9,100.43,100.37,99.88,100.68,101.15,92.23,92.91,0.679333,0.632667,981.780701,0,135,134.899994,0,15.2,125,96.599998,1.705,0.007339,64.75,3.911638,8.64,0.204863,-0.472013,11.341,15.365,3.989117,2.60127,2.903023,2.539543,4.126711, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.31,117.4,119.72,116.97,109.01,119.15,0.353667,0.455667,981.725952,0,150,150,0,32,0,18.4,4,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:58:00,0,0,0,0,0,0,0,0,100.59,100.92,100.45,100.29,99.95,100.68,101.12,92.24,93.26,0.754333,0.55,982.4599,0,135,134.899994,0,15.2,125,96.699997,1.705,0.020563,64.699997,3.942081,8.68,0.234801,-0.561925,1,15.369,3.952702,2.602006,2.903835,2.539256,4.227538, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.3,117.41,119.75,116.97,108.99,119.17,0.351333,0.449333,981.725952,0,150,150,0,31.9,0,18.4,4,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:58:30,0,0,0,0,0,0,0,0,100.55,100.89,100.42,100.2,100.06,100.66,100.75,92.23,93.38,0.702333,0.492333,982.544739,0,135,134.899994,0,15.2,125,96.699997,1.705,0.017499,64.699997,3.942081,8.71,0.357105,-0.531211,11.334,15.371,3.989135,2.601304,2.904033,2.540693,4.281799, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.31,117.4,119.76,116.98,109.02,119.18,0.334,0.457333,981.725952,0,150,149.899994,0,31.9,0,18.4,0.084,66.219595, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:59:00,0,0,0,0,0,0,0,0,100.56,100.91,100.41,100.01,99.64,100.66,100.84,92.23,93.12,0.722667,0.470667,982.1203,0,135,134.899994,0,15.2,125,96.699997,1.704,0.018984,64.599998,3.909914,8.74,0.373192,-0.553306,11.327,5.373,3.906662,2.600722,2.904657,2.539905,4.312659, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.31,117.41,119.72,116.99,109.03,119.17,0.374667,0.455333,981.725952,0,150,150,0,31.9,0,18.4,0.084,-16.190163, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
16:59:30,0,0,0,0,0,0,0,0,100.56,100.92,100.4,100.28,99.42,100.71,101.23,92.22,92.23,0.697,0.462667,982.7995,0,135,134.899994,0,15.2,125,96.699997,1.704,0.00379,64.599998,3.909914,8.77,0.406448,-0.494606,11.327,15.375,3.989135,2.600021,2.908338,2.53939,4.318313, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.78,119.31,117.41,119.75,116.98,109.03,119.17,0.433667,0.447667,981.765991,0,150,149.899994,0,31.9,0,18.4,0.084,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:00:00,0,0,0,0,0,0,0,0,100.6,100.93,100.43,100.37,99.88,100.64,100.84,92.2,92.42,0.673,0.474,982.7995,0,135,135,0,15.2,125,96.699997,1.704,-0.012103,64.550003,3.913163,8.8,0.333367,-0.385224,11.327,15.377,3.66643,2.600906,2.906766,2.538518,4.218117, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.32,117.42,119.76,116.98,109.04,119.14,0.367333,0.461333,981.765991,0,150,150,0,31.799999,0,18.4,0.084,-72.245242, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:00:30,0,0,0,0,0,0,0,0,100.53,100.91,100.45,100.32,99.57,100.73,100.81,92.24,91.82,0.598,0.464,981.52594,0,135,134.899994,0,15.2,125,96.699997,1.704,-0.024593,64.550003,3.913163,0,0.253647,-0.343882,11.323,15.379,3.533576,2.600879,2.907791,2.538047,4.177153, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.29,117.41,119.75,116.98,109.02,119.17,0.32,0.457333,981.765991,0,150,150,0,31.9,0,18.4,0.084,-129.615199, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:01:00,0,0,0,0,0,0,0,0,100.58,100.93,100.43,100.2,99.92,100.68,101.09,92.22,93.13,0.663,0.544333,982.289978,0,135,135,0,15.2,125,96.800003,1.704,-0.017206,64.449997,3.977023,8.85,0.287979,3.656568,11.318,15.383,3.455503,2.600902,2.906083,2.53826,4.187058, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.31,117.46,119.8,117.01,109.05,119.17,0.438667,0.451,981.806152,0,150,150,0,31.799999,0,18.4,0.084,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:01:30,0,0,0,0,0,0,0,0,100.55,100.91,100.43,100.06,100.12,100.66,100.71,92.23,93.4,0.624333,0.530333,982.035339,0,135,135,0,15.2,125,96.800003,1.704,0,64.449997,3.977023,8.88,0.281454,-0.357462,11.318,15.385,3.416389,2.600574,2.904675,2.537895,4.191541, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.85,119.32,117.4,119.74,116.97,109.02,119.16,0.282333,0.467667,981.765991,0,150,150,0,31.799999,0,18.4,0.086,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:02:00,0,0,0,0,0,0,0,0,100.61,100.93,100.44,100.36,99.99,100.69,101.25,92.22,93.36,0.617,0.500667,983.648376,0,135,135,0,15.2,125,96.800003,1.704,-0.007339,64.400002,3.939094,8.9,0.288,-0.313197,11.318,15.387,3.416382,2.600593,2.909241,2.536443,4.201069, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.78,119.29,117.41,119.75,116.97,109.02,119.18,0.430667,0.465,981.806152,0,150,150,0,31.799999,0,18.4,0.086,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:02:30,0,0,0,0,0,0,0,0,100.59,100.9,100.44,100.34,99.67,100.66,100.67,92.23,93.11,0.609667,0.47,983.308777,0,135,134.899994,0,15.2,125,96.800003,1.703,0,64.400002,3.939094,8.93,0.288008,-0.231111,11.318,15.389,3.21086,2.600866,2.904496,2.536528,4.140322, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.32,117.42,119.75,116.98,109.03,119.17,0.486667,0.461667,981.806152,0,150,149.899994,0,31.799999,0,18.4,0.086,0.066174, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:03:00,0,0,0,0,0,0,0,0,100.68,100.92,100.47,100.33,99.56,100.66,101.03,92.23,93.18,0.693333,0.473,982.714539,0,135,135,0,15.2,125,96.800003,1.704,-0.007339,64.349998,4.072782,8.95,0.288005,-0.217307,11.318,15.391,3.064877,2.601153,2.907414,2.538484,4.210337, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.31,117.42,119.77,116.97,109.03,119.17,0.386333,0.475333,981.806152,0,150,150,0,31.799999,0,18.4,0.086,0.073367, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:03:30,0,0,0,0,0,0,0,0,100.64,100.86,100.4,100.2,100.47,100.74,100.95,92.21,90.53,0.625333,0.473333,981.441101,0,135,134.899994,0,15.2,125,96.800003,1.703,-0.017206,64.349998,4.072782,8.98,0.287999,-0.05974,11.302,15.395,3.064894,2.60137,2.907348,2.538149,4.278071, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.3,117.42,119.77,116.99,109.03,119.17,0.279333,0.453333,981.806152,0,150,150,0,31.799999,0,18.4,0.086,0.066196, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:04:00,0,0,0,0,0,0,0,0,100.59,100.87,100.42,99.94,99.93,100.7,100.84,92.22,93.04,0.660333,0.465333,982.884338,0,135,135,0,15.2,125,96.800003,1.703,-0.023059,64.300003,4.121889,9,0.288002,-0.207115,11.302,15,3.210883,2.600971,2.907706,2.537704,4.230388, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.33,117.52,119.85,117.09,109.11,119.18,0.419,0.465333,981.806152,0,150,149.899994,0,31.700001,0,18.4,0.086,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:04:30,0,0,0,0,0,0,0,0,100.61,100.9,100.43,100.23,100.08,100.7,100.92,92.22,93.17,0.762667,0.531667,981.86554,0,135,134.899994,0,15.2,125,96.900002,1.704,-0.024593,64.300003,4.121889,9.02,0.287991,-0.328985,11.302,9,3.247304,2.601346,2.906913,2.53689,4.229779, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.77,119.29,117.43,119.76,116.99,109.03,119.2,0.358,0.469,981.846436,0,150,150,0,31.700001,0,18.4,0.086,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:05:00,0,0,0,0,0,0,0,0,100.63,100.91,100.43,100.32,99.56,100.65,101.11,92.21,93.09,0.627333,0.467333,982.374939,0,135,135,0,15.2,125,96.800003,1.704,-0.012103,64.199997,4.090622,9.05,0.287998,-0.412912,1,15,2.730657,2.601378,2.908094,2.53711,4.282942, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.32,117.42,119.76,116.99,109.02,119.17,0.363333,0.447,981.806152,0,150,149.899994,0,31.700001,0,18.4,0.086,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:05:30,0,0,0,0,0,0,0,0,100.73,100.94,100.44,100.29,99.4,100.63,100.89,92.2,93.24,0.562667,0.495333,982.884338,0,135,135,0,15.2,125,96.800003,1.703,0.018984,64.199997,4.090622,9.07,-10.346807,-0.488326,11.298,15.405,2.512704,2.600956,2.907549,2.538144,4.24974, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.31,117.43,119.77,116.97,109.03,119.17,0.400333,0.463,981.846436,0,150,150,0,31.700001,0,18.4,0.088,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:06:00,0,0,0,0,0,0,0,0,100.63,100.89,100.42,100.2,100.02,100.73,101.29,92.22,90.69,0.742333,0.585667,982.629578,0,135,135,0,15.2,125,96.900002,1.703,0.004134,64.150002,3.930267,9.09,-11.508999,-0.471787,11.285,15.404,2.549134,2.600488,2.906176,2.539379,4.304767, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.76,119.3,117.43,119.75,116.98,109.02,119.17,0.368667,0.472667,981.846436,0,150,150,0,31.700001,0,18.4,0.088,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:06:30,0,0,0,0,0,0,0,0,100.68,100.96,100.5,100.31,99.93,100.67,100.53,92.25,92.96,0.749333,0.458,983.138977,0,135,135,0,15.2,125,96.900002,1.703,0.006187,64.150002,3.930267,9.11,-0.201792,-0.454672,11.289,15.408,2.695117,2.59987,2.908942,2.54076,4.213765, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.77,119.28,117.41,119.75,116.98,109.02,119.17,0.376333,0.457,981.846436,0,150,149.899994,0,31.700001,0,18.4,0.088,0.066174, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:07:00,0,0,0,0,0,0,0,0,100.66,100.88,100.42,100.37,100.01,100.66,101.12,92.23,92.66,0.647667,0.476333,981.780701,0,135,134.899994,0,15.2,125,96.900002,1.703,-0.006187,64.050003,3.970625,9.13,5.675384,-0.314405,11.285,15.408,2.880004,2.60034,2.906914,2.540563,4.19019, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.82,119.32,117.43,119.77,116.97,109.03,119.17,0.485,0.459,981.886475,0,150,150,0,31.799999,0,18.4,0.088,0.073367, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , FALSE , FALSE , FALSE , FALSE , FALSE 
17:07:30,0,0,0,0,0,0,0,0,100.73,100.92,100.42,100.25,100.02,100.68,101.26,92.23,93.25,0.675333,0.510333,982.714539,0,135,135,0,15.2,125,96.900002,1.702,-0.017499,64.050003,3.970625,9.15,11.005277,-0.38332,11.285,15.412,2.549124,2.60142,2.905587,2.538558,4.158571, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.76,119.28,117.41,119.76,116.98,109.02,119.14,0.368333,0.476,981.886475,0,150,149.899994,0,30.4,0,18.4,8,0.066196, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:08:00,0,0,0,0,0,0,0,0,100.69,100.92,100.45,100.25,99.79,100.65,100.95,92.24,93.27,0.725,0.483333,982.629578,0,135,134.899994,0,15.2,125,96.900002,1.702,-0.041445,64.050003,3.921087,9.17,8.506188,-0.414137,8,15.416,2.512682,2.601509,2.908733,2.539112,4.140639, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.3,117.43,119.76,117,109.03,119.2,0.337333,0.454,981.886475,0,150,150,0,31.6,0,18.4,8,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:08:30,0,0,0,0,0,0,0,0,100.67,100.92,100.41,100.18,100.05,100.74,101.31,92.31,92.3,0.57,0.493667,981.780701,0,135,134.899994,0,15.2,125,96.900002,1.702,-0.037687,64.050003,3.921087,9.19,0.28374,-67.836423,11,15.418,2.343605,2.601869,2.908154,2.540915,4.16467, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.3,117.48,119.83,117.03,109.07,119.17,0.364333,0.461667,981.886475,0,150,149.899994,0,31.9,0,18.4,0.088,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:09:00,0,0,0,0,0,0,0,0,100.71,100.91,100.44,100.34,99.57,100.72,100.94,92.24,92.59,0.732667,0.502,982.629578,0,135,134.899994,0,15.2,125,96.900002,1.702,-0.027274,63.950001,4.046751,9.21,0.296128,-49.567117,11,15.419,2.343612,2.602031,2.906411,2.541092,4.230068, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.77,119.31,117.42,119.76,116.98,109.02,119.17,0.414333,0.455333,981.846436,0,150,150,0,31.799999,0,18.4,0.09,145.971854, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:09:30,0,0,0,0,0,0,0,0,100.76,100.93,100.46,100.35,99.97,100.69,100.98,92.22,93.33,0.651333,0.546,982.714539,0,135,135,0,15.2,125,96.900002,1.702,-0.025805,63.950001,4.046751,9.22,0.308985,-7.099887,11.272,15.422,2.512704,2.601862,2.908763,2.539614,4.195031, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.77,119.3,117.41,119.75,116.97,109.02,119.15,0.403333,0.460667,981.886475,0,150,150,0,31.799999,0,18.4,0.09,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
